Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649405548866,-0.2386,0.5870,2.6351,3.00,-0.7995,0.8000,9.7412,3.00,0.2476,0.4571,0.2022,3.00,-1.5915,0.7924,12.5606,3.00,-6.0390,-30.3658,-45.6402,3.00,156.9222,0.0417,-0.0320,-0.9866,0.1543,0.00,3.00,0.0576,-0.0040,-0.7524,0.6562,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405548886,-0.7520,-0.0297,2.8356,3.00,-0.8404,0.8231,9.7358,3.00,0.0930,0.2201,0.3409,3.00,-1.4634,0.5411,12.8168,3.00,-5.7706,-30.3170,-45.7134,3.00,158.9793,0.0467,-0.0340,-0.9860,0.1565,0.00,3.00,0.0600,-0.0033,-0.7508,0.6578,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405548905,-0.6382,-0.2786,3.0747,3.00,-0.8248,0.8193,9.7375,3.00,-0.0396,-0.0536,0.3958,3.00,-0.7835,0.7278,13.0227,3.00,-5.5998,-30.3292,-45.7866,3.00,163.2765,0.0491,-0.0346,-0.9852,0.1603,0.00,3.00,0.0593,-0.0035,-0.7485,0.6605,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405548924,0.0145,-0.0927,3.2621,3.00,-0.7963,0.8188,9.7399,3.00,-0.0243,-0.1043,0.3726,3.00,-0.4639,0.7972,12.8108,3.00,-5.5998,-30.3292,-45.7866,3.00,165.1959,0.0484,-0.0343,-0.9846,0.1643,0.00,3.00,0.0582,-0.0042,-0.7458,0.6636,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405548944,0.3501,-0.0266,3.0367,3.00,-0.8110,0.8208,9.7385,3.00,-0.0139,0.1199,0.3751,3.00,-0.6686,0.5866,12.0746,3.00,-5.3802,-30.3658,-45.7500,3.00,164.3117,0.0471,-0.0344,-0.9841,0.1679,0.00,3.00,0.0588,-0.0036,-0.7433,0.6664,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405548963,0.1752,-0.2183,2.2901,3.00,-0.8397,0.8010,9.7377,3.00,-0.1220,0.1852,0.3910,3.00,-1.0791,-0.0503,12.4230,3.00,-5.3802,-30.3780,-45.6646,3.00,163.0533,0.0480,-0.0342,-0.9834,0.1715,0.00,3.00,0.0593,-0.0016,-0.7407,0.6692,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405548982,-0.2823,-0.8463,2.6209,3.00,-0.7920,0.7911,9.7425,3.00,-0.0530,-0.2112,0.3549,3.00,-0.8996,-0.5279,12.6480,3.00,-5.4900,-30.4512,-45.6646,3.00,164.9004,0.0494,-0.0327,-0.9827,0.1753,0.00,3.00,0.0571,-0.0026,-0.7379,0.6725,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549002,-0.2065,-1.3727,2.8284,3.00,-0.6879,0.8385,9.7465,3.00,0.2592,-0.5014,0.2224,3.00,-0.0042,-0.5782,11.1098,3.00,-5.6608,-30.4756,-45.6402,3.00,170.1807,0.0470,-0.0325,-0.9822,0.1787,0.00,3.00,0.0548,-0.0078,-0.7354,0.6754,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549021,-0.2065,-1.3727,2.8284,3.00,-0.6879,0.8385,9.7465,3.00,0.2592,-0.5014,0.2224,3.00,-0.0042,-0.5782,11.1098,3.00,-5.6608,-30.4756,-45.6402,3.00,170.1807,0.0470,-0.0325,-0.9822,0.1787,0.00,3.00,0.0548,-0.0078,-0.7354,0.6754,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549041,0.6085,-1.5060,1.2868,3.00,-0.6078,0.9204,9.7444,3.00,0.4504,-0.3859,-0.0269,3.00,0.1682,-0.3088,9.1095,3.00,-5.9536,-30.5000,-45.5426,3.00,170.9319,0.0423,-0.0358,-0.9820,0.1805,0.00,3.00,0.0547,-0.0135,-0.7340,0.6768,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549061,0.7943,-1.2981,-0.7022,3.00,-0.6214,0.9818,9.7376,3.00,0.3483,0.0686,-0.1796,3.00,-0.9068,0.2550,8.1854,3.00,-6.1610,-30.5366,-45.4938,3.00,159.0936,0.0390,-0.0407,-0.9822,0.1793,0.00,3.00,0.0573,-0.0154,-0.7345,0.6760,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549081,-0.2090,-0.7471,-1.6118,3.00,-0.6931,0.9953,9.7314,3.00,0.0869,0.3422,-0.0764,3.00,-2.0488,0.4645,8.4607,3.00,-6.2708,-30.5854,-45.4084,3.00,149.3056,0.0401,-0.0437,-0.9824,0.1769,0.00,3.00,0.0605,-0.0136,-0.7358,0.6743,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549100,-1.3144,-0.5019,-1.3309,3.00,-0.7299,0.9605,9.7322,3.00,-0.1758,0.1639,0.1478,3.00,-2.2941,0.4824,9.0593,3.00,-6.3684,-30.6586,-45.3718,3.00,148.6626,0.0438,-0.0438,-0.9824,0.1763,0.00,3.00,0.0606,-0.0110,-0.7363,0.6739,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549120,-1.6016,-0.4324,-0.7370,3.00,-0.6886,0.9095,9.7401,3.00,-0.2686,-0.2167,0.3219,3.00,-1.4550,0.4046,9.0401,3.00,-6.4782,-30.7440,-45.3718,3.00,154.6991,0.0455,-0.0416,-0.9820,0.1784,0.00,3.00,0.0573,-0.0104,-0.7352,0.6753,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549139,-0.8384,-0.4660,-0.7615,3.00,-0.6133,0.8659,9.7491,3.00,-0.2295,-0.3682,0.3238,3.00,-0.4890,0.5291,8.4177,3.00,-6.6124,-30.7440,-45.3840,3.00,161.6702,0.0431,-0.0393,-0.9815,0.1822,0.00,3.00,0.0530,-0.0112,-0.7331,0.6780,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549158,0.0570,-0.3247,-1.3825,3.00,-0.5434,0.8499,9.7546,3.00,-0.0878,-0.3303,0.2169,3.00,0.1766,0.7194,7.6695,3.00,-6.8198,-30.7074,-45.2986,3.00,167.6283,0.0390,-0.0376,-0.9811,0.1856,0.00,3.00,0.0499,-0.0129,-0.7310,0.6804,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549178,0.6792,-0.1551,-2.1203,3.00,-0.5008,0.8714,9.7550,3.00,0.1034,-0.1929,0.0617,3.00,0.4363,1.0055,6.9860,3.00,-6.9906,-30.7196,-45.2742,3.00,170.1464,0.0354,-0.0374,-0.9809,0.1876,0.00,3.00,0.0491,-0.0150,-0.7296,0.6820,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549198,0.9312,0.0788,-2.7852,3.00,-0.4938,0.9247,9.7505,3.00,0.2610,-0.0224,-0.0764,3.00,0.1071,1.1875,6.5969,3.00,-7.1614,-30.6708,-45.3230,3.00,163.8172,0.0335,-0.0389,-0.9808,0.1879,0.00,3.00,0.0507,-0.0173,-0.7292,0.6822,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549218,0.6135,0.2032,-3.1521,3.00,-0.5061,0.9837,9.7441,3.00,0.2891,0.0582,-0.1472,3.00,-0.2963,1.4963,6.4976,3.00,-7.3566,-30.6464,-45.2742,3.00,154.5797,0.0336,-0.0417,-0.9809,0.1868,0.00,3.00,0.0532,-0.0191,-0.7296,0.6815,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549237,0.2090,0.4716,-3.2313,3.00,-0.5058,1.0259,9.7397,3.00,0.1987,-0.0170,-0.1619,3.00,-0.5465,1.6663,6.8507,3.00,-7.5518,-30.6464,-45.2132,3.00,150.0508,0.0347,-0.0446,-0.9811,0.1852,0.00,3.00,0.0546,-0.0207,-0.7306,0.6803,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549257,-0.0703,0.6136,-2.8626,3.00,-0.4773,1.0554,9.7380,3.00,0.1327,-0.1648,-0.1625,3.00,-0.5632,1.7357,7.0207,3.00,-7.7348,-30.6464,-45.1766,3.00,149.3784,0.0350,-0.0467,-0.9812,0.1837,0.00,3.00,0.0545,-0.0229,-0.7317,0.6790,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549276,-0.1021,0.6759,-2.6795,3.00,-0.4629,1.0639,9.7378,3.00,0.0264,-0.0958,-0.1668,3.00,-0.6338,1.7656,7.3116,3.00,-7.8690,-30.7074,-45.0790,3.00,148.9775,0.0338,-0.0485,-0.9815,0.1822,0.00,3.00,0.0543,-0.0238,-0.7330,0.6777,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549296,-0.1518,0.7268,-2.3784,3.00,-0.4845,1.0441,9.7389,3.00,-0.1147,0.0814,-0.1796,3.00,-0.8266,1.8686,8.5876,3.00,-8.0032,-30.7928,-44.9692,3.00,149.4319,0.0331,-0.0492,-0.9818,0.1807,0.00,3.00,0.0543,-0.0225,-0.7343,0.6763,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549315,-0.3244,0.8538,-1.0989,3.00,-0.5049,1.0205,9.7403,3.00,-0.1342,0.0765,-0.1533,3.00,-0.8457,1.8470,9.8721,3.00,-7.9300,-30.9026,-44.9692,3.00,152.2282,0.0339,-0.0480,-0.9821,0.1792,0.00,3.00,0.0542,-0.0210,-0.7355,0.6750,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549335,-0.3871,0.8352,0.1817,3.00,-0.4611,1.0173,9.7428,3.00,-0.0267,-0.2479,-0.1881,3.00,-0.6063,1.8949,10.2048,3.00,-7.8324,-30.9392,-44.8594,3.00,154.8738,0.0347,-0.0467,-0.9823,0.1781,0.00,3.00,0.0524,-0.0224,-0.7364,0.6741,3.00,116.331390,39.951263,1.2600,165.3000,1649405548000,0.0
1649405549354,-0.2128,0.8793,0.5089,3.00,-0.3955,1.0208,9.7454,3.00,0.0069,-0.3560,-0.2279,3.00,-0.2843,2.0146,9.8912,3.00,-7.7470,-31.0246,-44.7862,3.00,157.2297,0.0324,-0.0470,-0.9827,0.1763,0.00,3.00,0.0500,-0.0249,-0.7378,0.6727,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549373,0.0829,1.0123,0.1914,3.00,-0.3690,1.0073,9.7478,3.00,-0.0811,-0.1605,-0.2920,3.00,-0.1359,2.0470,10.6358,3.00,-7.6982,-31.0490,-44.7008,3.00,159.4542,0.0290,-0.0478,-0.9832,0.1740,0.00,3.00,0.0485,-0.0254,-0.7396,0.6708,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549393,0.2264,1.0501,0.9300,3.00,-0.3639,1.0013,9.7486,3.00,-0.0408,-0.0542,-0.3439,3.00,-0.3370,1.8231,12.3404,3.00,-7.6372,-31.0856,-44.6520,3.00,159.9527,0.0274,-0.0474,-0.9837,0.1711,0.00,3.00,0.0480,-0.0255,-0.7417,0.6685,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549412,0.2264,1.0501,0.9300,3.00,-0.3639,1.0013,9.7486,3.00,-0.0408,-0.0542,-0.3439,3.00,-0.3370,1.8231,12.3404,3.00,-7.6128,-31.0368,-44.6398,3.00,159.9688,0.0274,-0.0474,-0.9837,0.1711,0.00,3.00,0.0480,-0.0255,-0.7417,0.6685,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549432,-0.0177,0.7943,2.6229,3.00,-0.2602,1.0673,9.7449,3.00,0.1804,-0.3474,-0.4643,3.00,-0.6159,1.8291,11.7993,3.00,-7.5518,-31.0124,-44.6276,3.00,157.5565,0.0269,-0.0473,-0.9843,0.1677,0.00,3.00,0.0473,-0.0284,-0.7440,0.6659,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549451,0.0031,0.7084,2.8700,3.00,-0.2602,1.0673,9.7449,3.00,0.1804,-0.3474,-0.4643,3.00,-0.6159,1.8291,11.7993,3.00,-7.4908,-31.0490,-44.5666,3.00,157.7258,0.0248,-0.0493,-0.9850,0.1633,0.00,3.00,0.0461,-0.0319,-0.7468,0.6626,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549471,-0.3665,0.7953,2.0547,3.00,-0.2495,1.0343,9.7488,3.00,-0.1697,-0.1006,-0.3616,3.00,-1.0492,1.6184,11.8592,3.00,-7.5030,-31.0856,-44.5422,3.00,155.4146,0.0218,-0.0517,-0.9858,0.1585,0.00,3.00,0.0444,-0.0313,-0.7503,0.6588,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549490,-0.7769,0.6913,2.0934,3.00,-0.2721,0.9265,9.7590,3.00,-0.5447,0.0753,-0.1900,3.00,-0.8840,0.7996,14.0677,3.00,-7.4542,-31.0490,-44.6032,3.00,160.2451,0.0208,-0.0502,-0.9864,0.1550,0.00,3.00,0.0415,-0.0265,-0.7531,0.6561,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549509,-0.6291,-0.0445,4.2725,3.00,-0.2542,0.8417,9.7672,3.00,-0.4079,-0.1159,-0.1521,3.00,-0.1299,-0.0958,15.4719,3.00,-7.3566,-31.0002,-44.6520,3.00,166.1151,0.0210,-0.0446,-0.9869,0.1536,0.00,3.00,0.0380,-0.0239,-0.7544,0.6549,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549529,0.0144,-0.9692,5.6490,3.00,-0.1435,0.8685,9.7671,3.00,0.1767,-0.5789,-0.3427,3.00,0.8613,-0.1436,13.9157,3.00,-7.2956,-30.9636,-44.7374,3.00,171.8189,0.0194,-0.0405,-0.9873,0.1522,0.00,3.00,0.0346,-0.0287,-0.7552,0.6539,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549548,0.8689,-1.1517,4.0847,3.00,-0.0076,1.0003,9.7555,3.00,0.7002,-0.7109,-0.5803,3.00,0.8361,0.2167,10.5568,3.00,-7.2712,-30.9392,-44.7252,3.00,172.9389,0.0138,-0.0427,-0.9879,0.1482,0.00,3.00,0.0336,-0.0385,-0.7574,0.6510,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549567,0.7876,-0.9357,0.7386,3.00,0.0482,1.1432,9.7397,3.00,0.7362,-0.3279,-0.6267,3.00,0.2328,0.5123,7.9005,3.00,-7.2468,-31.1710,-44.5666,3.00,168.1272,0.0076,-0.0505,-0.9887,0.1413,0.00,3.00,0.0359,-0.0461,-0.7613,0.6457,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549587,0.2396,-0.7143,-1.8988,3.00,-0.0067,1.2180,9.7307,3.00,0.3844,0.2207,-0.4881,3.00,-0.2879,0.4932,7.2876,3.00,-7.1858,-31.3784,-44.5300,3.00,162.4864,0.0054,-0.0582,-0.9892,0.1342,0.00,3.00,0.0402,-0.0475,-0.7656,0.6403,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549606,-0.1797,-0.7243,-2.4992,3.00,-0.1076,1.2106,9.7310,3.00,-0.0255,0.4583,-0.3231,3.00,-0.5848,0.1293,8.2525,3.00,-7.0272,-31.5126,-44.4568,3.00,161.7705,0.0084,-0.0617,-0.9897,0.1292,0.00,3.00,0.0437,-0.0441,-0.7688,0.6364,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549626,-0.4034,-1.0229,-1.5329,3.00,-0.1805,1.1466,9.7377,3.00,-0.2961,0.3288,-0.2040,3.00,-0.5405,-0.0742,9.1323,3.00,-6.8442,-31.6468,-44.3714,3.00,163.5423,0.0133,-0.0607,-0.9901,0.1263,0.00,3.00,0.0443,-0.0394,-0.7708,0.6343,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549645,-0.3296,-1.1390,-0.6585,3.00,-0.2099,1.0601,9.7469,3.00,-0.4024,0.1199,-0.1613,3.00,-0.5548,-0.2717,9.5537,3.00,-6.6856,-31.8298,-44.2982,3.00,164.3810,0.0165,-0.0570,-0.9904,0.1246,0.00,3.00,0.0426,-0.0351,-0.7721,0.6331,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549665,-0.3369,-1.2587,-0.2433,3.00,-0.2170,0.9828,9.7549,3.00,-0.3517,0.0099,-0.1576,3.00,-0.6302,-0.0982,9.5034,3.00,-6.4538,-31.9152,-44.2494,3.00,163.8570,0.0173,-0.0524,-0.9909,0.1231,0.00,3.00,0.0403,-0.0318,-0.7732,0.6321,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549684,-0.4289,-1.0469,-0.2958,3.00,-0.2005,0.9448,9.7590,3.00,-0.1611,-0.1061,-0.1319,3.00,-0.4854,0.1712,8.8426,3.00,-6.2708,-32.0494,-44.1884,3.00,164.4461,0.0171,-0.0485,-0.9913,0.1215,0.00,3.00,0.0384,-0.0309,-0.7743,0.6309,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549704,-0.3232,-0.7824,-0.9516,3.00,-0.1616,0.9502,9.7592,3.00,0.0460,-0.2143,-0.1216,3.00,-0.0509,0.4489,7.2122,3.00,-6.0390,-32.1226,-44.1274,3.00,167.7805,0.0160,-0.0466,-0.9915,0.1202,0.00,3.00,0.0370,-0.0324,-0.7751,0.6299,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549723,0.0847,-0.5210,-2.5677,3.00,-0.1352,0.9678,9.7578,3.00,0.0967,-0.1458,-0.1594,3.00,0.2436,0.7805,5.8189,3.00,-5.8316,-32.0616,-44.2250,3.00,171.2630,0.0140,-0.0472,-0.9917,0.1189,0.00,3.00,0.0365,-0.0340,-0.7759,0.6288,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549742,0.3864,-0.1923,-3.9407,3.00,-0.1428,0.9726,9.7573,3.00,0.0215,0.0276,-0.1814,3.00,0.1215,1.0139,5.2072,3.00,-5.6486,-31.9274,-44.2860,3.00,168.5862,0.0126,-0.0483,-0.9919,0.1170,0.00,3.00,0.0369,-0.0341,-0.7771,0.6274,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549762,0.3023,0.0686,-4.5317,3.00,-0.1812,0.9473,9.7591,3.00,-0.1361,0.1822,-0.1491,3.00,-0.1000,1.3407,5.2622,3.00,-5.4778,-31.8786,-44.3958,3.00,162.4312,0.0130,-0.0485,-0.9921,0.1150,0.00,3.00,0.0375,-0.0319,-0.7783,0.6259,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549781,0.3023,0.0686,-4.5317,3.00,-0.1812,0.9473,9.7591,3.00,-0.1361,0.1822,-0.1491,3.00,-0.1000,1.3407,5.2622,3.00,-5.4778,-31.8786,-44.3958,3.00,162.4312,0.0130,-0.0485,-0.9921,0.1150,0.00,3.00,0.0375,-0.0319,-0.7783,0.6259,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549800,0.1330,0.4554,-4.4590,3.00,-0.2339,0.8892,9.7635,3.00,-0.3102,0.2592,-0.0476,3.00,-0.2735,1.4903,6.0918,3.00,-5.3314,-31.7078,-44.4446,3.00,160.1874,0.0147,-0.0470,-0.9923,0.1135,0.00,3.00,0.0377,-0.0279,-0.7793,0.6249,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549820,0.0078,0.6849,-3.6172,3.00,-0.2831,0.8104,9.7690,3.00,-0.4189,0.2482,0.0684,3.00,-0.1419,1.4532,7.0961,3.00,-5.2338,-31.6102,-44.4690,3.00,164.4981,0.0170,-0.0437,-0.9925,0.1130,0.00,3.00,0.0371,-0.0232,-0.7796,0.6247,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549839,0.1915,0.7445,-2.6059,3.00,-0.3358,0.7141,9.7749,3.00,-0.5069,0.2750,0.1289,3.00,0.0281,1.2880,8.1663,3.00,-5.1362,-31.5492,-44.5544,3.00,168.3748,0.0191,-0.0394,-0.9925,0.1140,0.00,3.00,0.0362,-0.0177,-0.7792,0.6255,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549859,0.4191,0.6870,-1.5333,3.00,-0.3942,0.6060,9.7800,3.00,-0.5625,0.3086,0.1374,3.00,0.0221,1.3730,9.5321,3.00,-4.9166,-31.3174,-44.7252,3.00,168.9392,0.0212,-0.0342,-0.9925,0.1155,0.00,3.00,0.0351,-0.0115,-0.7784,0.6267,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549878,0.4709,0.8631,-0.1694,3.00,-0.4525,0.5142,9.7827,3.00,-0.4849,0.3099,0.1436,3.00,-0.0018,1.3958,10.8117,3.00,-4.7580,-31.0734,-45.0546,3.00,169.2285,0.0236,-0.0284,-0.9924,0.1170,0.00,3.00,0.0344,-0.0059,-0.7774,0.6280,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549898,0.5152,0.9440,1.1051,3.00,-0.5211,0.4553,9.7822,3.00,-0.3218,0.3618,0.1326,3.00,-0.0569,1.3000,11.5264,3.00,-4.5750,-30.7562,-45.2498,3.00,169.3411,0.0260,-0.0233,-0.9924,0.1184,0.00,3.00,0.0353,-0.0013,-0.7763,0.6293,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549917,0.5438,0.8853,1.8138,3.00,-0.6048,0.4175,9.7791,3.00,-0.2143,0.4375,0.1008,3.00,-0.6314,0.8715,11.7538,3.00,-4.3432,-30.3902,-45.5182,3.00,165.8905,0.0292,-0.0199,-0.9922,0.1197,0.00,3.00,0.0374,0.0029,-0.7753,0.6305,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549936,0.0473,0.5018,2.0342,3.00,-0.6827,0.3718,9.7758,3.00,-0.2454,0.3966,0.1100,3.00,-1.2599,0.4884,12.1848,3.00,-4.1724,-29.9998,-45.8354,3.00,162.5363,0.0332,-0.0174,-0.9920,0.1207,0.00,3.00,0.0390,0.0073,-0.7745,0.6314,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549956,-0.5436,0.1858,2.4530,3.00,-0.7195,0.3040,9.7755,3.00,-0.3523,0.1797,0.1704,3.00,-1.3281,0.3914,12.6636,3.00,-3.9284,-29.6582,-46.0916,3.00,162.8550,0.0369,-0.0146,-0.9917,0.1219,0.00,3.00,0.0382,0.0112,-0.7736,0.6324,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549975,-0.6186,0.1749,2.9141,3.00,-0.7117,0.2172,9.7784,3.00,-0.4507,-0.0432,0.2175,3.00,-0.9307,0.6189,12.6983,3.00,-3.7698,-29.3044,-46.3966,3.00,165.1846,0.0384,-0.0108,-0.9915,0.1240,0.00,3.00,0.0351,0.0145,-0.7725,0.6339,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405549995,-0.2239,0.5052,2.9321,3.00,-0.7079,0.1138,9.7804,3.00,-0.5435,-0.0151,0.2419,3.00,-0.5465,0.5016,12.7378,3.00,-3.6722,-28.8896,-46.6162,3.00,168.1648,0.0374,-0.0064,-0.9912,0.1265,0.00,3.00,0.0316,0.0185,-0.7710,0.6358,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550014,0.1783,0.4999,2.9574,3.00,-0.7247,0.0017,9.7798,3.00,-0.5857,0.0948,0.2126,3.00,-0.4160,0.0180,13.3495,3.00,-3.5990,-28.5480,-46.7870,3.00,169.9381,0.0366,-0.0011,-0.9910,0.1291,0.00,3.00,0.0285,0.0235,-0.7693,0.6378,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550033,0.3345,0.1004,3.5537,3.00,-0.7491,-0.0823,9.7777,3.00,-0.4317,0.1358,0.1448,3.00,-0.3358,-0.6620,14.3825,3.00,-3.5258,-28.1820,-46.9090,3.00,171.3323,0.0367,0.0048,-0.9906,0.1314,0.00,3.00,0.0267,0.0277,-0.7677,0.6397,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550053,0.4137,-0.5824,4.5639,3.00,-0.7464,-0.0793,9.7779,3.00,0.0264,0.0050,0.0263,3.00,-0.1634,-1.2018,14.4328,3.00,-3.4770,-27.7672,-47.1164,3.00,172.7625,0.0373,0.0092,-0.9904,0.1327,0.00,3.00,0.0266,0.0275,-0.7665,0.6411,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550072,0.5603,-1.2310,4.5891,3.00,-0.7190,0.0290,9.7802,3.00,0.5786,-0.1135,-0.1222,3.00,-0.0820,-1.1635,12.4601,3.00,-3.4770,-27.4988,-47.2384,3.00,173.2009,0.0372,0.0091,-0.9904,0.1325,0.00,3.00,0.0291,0.0224,-0.7663,0.6415,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550092,0.6308,-1.3345,2.6043,3.00,-0.7073,0.1696,9.7796,3.00,0.7509,-0.0408,-0.2346,3.00,-0.4878,-0.9253,10.2491,3.00,-3.5136,-27.3646,-47.2384,3.00,169.6383,0.0366,0.0033,-0.9908,0.1306,0.00,3.00,0.0333,0.0165,-0.7672,0.6403,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550111,0.2536,-1.1968,0.3959,3.00,-0.7355,0.2693,9.7753,3.00,0.5408,0.1425,-0.2040,3.00,-1.3461,-0.8715,9.6027,3.00,-3.5868,-27.3524,-47.3116,3.00,162.1322,0.0369,-0.0040,-0.9912,0.1274,0.00,3.00,0.0333,0.0165,-0.7672,0.6403,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550130,0.2536,-1.1968,0.3959,3.00,-0.7355,0.2693,9.7753,3.00,0.5408,0.1425,-0.2040,3.00,-1.3461,-0.8715,9.6027,3.00,-3.5380,-27.3890,-47.2262,3.00,162.2474,0.0369,-0.0040,-0.9912,0.1274,0.00,3.00,0.0377,0.0134,-0.7689,0.6381,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550150,-0.5958,-1.1995,-0.2469,3.00,-0.7445,0.3255,9.7729,3.00,0.3135,0.0276,-0.0586,3.00,-1.5687,-0.9265,9.4950,3.00,-3.4526,-27.4988,-47.2018,3.00,160.7466,0.0390,-0.0089,-0.9914,0.1249,0.00,3.00,0.0399,0.0114,-0.7704,0.6363,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550170,-0.8648,-1.2774,-0.3555,3.00,-0.6986,0.3482,9.7755,3.00,0.1407,-0.2485,0.0531,3.00,-1.0492,-0.8595,9.0210,3.00,-3.4526,-27.6940,-47.0920,3.00,164.4798,0.0398,-0.0118,-0.9914,0.1243,0.00,3.00,0.0388,0.0090,-0.7709,0.6357,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
1649405550189,-0.4479,-1.2040,-0.8323,3.00,-0.5970,0.3421,9.7825,3.00,-0.0041,-0.5166,0.0415,3.00,-0.3094,-0.5782,8.3626,3.00,-3.5624,-27.9502,-46.9944,3.00,170.3364,0.0376,-0.0132,-0.9914,0.1249,0.00,3.00,0.0346,0.0059,-0.7708,0.6362,3.00,116.331392,39.951251,1.2900,166.1000,1649405549000,0.0
