Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649405219019,-0.8988,0.6802,0.2876,3.00,0.3105,0.8568,9.7642,3.00,0.1626,0.0069,0.1155,3.00,-0.5345,1.6627,10.6537,3.00,29.9388,-2.4400,-48.3120,3.00,280.8185,0.0415,0.0172,0.6865,0.7257,0.00,3.00,0.0430,0.0177,0.6717,0.7394,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219039,-0.8378,0.7584,0.9299,3.00,0.3045,0.9076,9.7598,3.00,0.2421,0.0252,0.1875,3.00,-0.4291,1.8279,11.3277,3.00,29.8290,-2.5864,-48.3364,3.00,280.7577,0.0426,0.0186,0.6871,0.7250,0.00,3.00,0.0447,0.0197,0.6724,0.7385,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219059,-0.7396,0.8460,1.6033,3.00,0.3113,0.9847,9.7521,3.00,0.3746,-0.0322,0.2254,3.00,-0.3741,1.8602,11.7143,3.00,29.7192,-2.8182,-48.4340,3.00,279.9777,0.0443,0.0207,0.6883,0.7237,0.00,3.00,0.0478,0.0222,0.6737,0.7371,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219078,-0.7018,0.7783,1.9908,3.00,0.3283,1.0839,9.7410,3.00,0.4888,-0.0786,0.2413,3.00,-0.1323,1.9189,11.8041,3.00,29.6216,-3.0500,-48.5194,3.00,279.4257,0.0473,0.0232,0.6897,0.7222,0.00,3.00,0.0521,0.0251,0.6753,0.7353,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219097,-0.4793,0.7327,2.0826,3.00,0.3473,1.1870,9.7284,3.00,0.5114,-0.0817,0.2340,3.00,0.1047,1.9823,11.5479,3.00,29.5484,-3.3428,-48.5682,3.00,279.2362,0.0516,0.0262,0.6911,0.7204,0.00,3.00,0.0566,0.0281,0.6769,0.7334,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219117,-0.2503,0.7259,1.8259,3.00,0.3549,1.2561,9.7194,3.00,0.3398,-0.0237,0.1784,3.00,0.5608,2.2062,10.9099,3.00,29.4630,-3.7088,-48.5072,3.00,280.0476,0.0560,0.0293,0.6925,0.7187,0.00,3.00,0.0594,0.0304,0.6785,0.7315,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219136,0.2024,0.9544,1.1808,3.00,0.3581,1.2506,9.7200,3.00,-0.0487,-0.0176,-0.0409,3.00,1.1031,2.3666,11.4450,3.00,29.3898,-4.0504,-48.5194,3.00,278.7195,0.0588,0.0316,0.6934,0.7174,0.00,3.00,0.0592,0.0302,0.6800,0.7302,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219156,0.7749,1.1657,1.6990,3.00,0.3275,1.1986,9.7276,3.00,-0.2967,0.1248,-0.3677,3.00,0.6901,1.5214,13.5027,3.00,29.3288,-4.3066,-48.5316,3.00,271.7543,0.0587,0.0312,0.6929,0.7180,0.00,3.00,0.0562,0.0295,0.6798,0.7306,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219175,0.4744,0.3431,3.7319,3.00,0.2149,1.1739,9.7338,3.00,-0.1324,0.5224,-0.4142,3.00,-0.9977,0.0802,13.5901,3.00,29.3654,-4.5018,-48.4706,3.00,260.7220,0.0558,0.0303,0.6901,0.7209,0.00,3.00,0.0515,0.0326,0.6769,0.7335,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219195,-1.0244,-1.1129,3.8003,3.00,0.0265,1.1864,9.7346,3.00,0.0997,0.9073,-0.0660,3.00,-2.3372,-0.1089,11.0907,3.00,29.5850,-4.5628,-48.3120,3.00,255.0336,0.0510,0.0333,0.6875,0.7236,0.00,3.00,0.0456,0.0399,0.6738,0.7364,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219214,-2.2002,-1.3212,1.2983,3.00,-0.1362,1.2047,9.7314,3.00,0.1260,0.7955,0.2975,3.00,-2.0236,0.2466,8.9839,3.00,29.8900,-4.6360,-48.0924,3.00,260.2258,0.0448,0.0408,0.6879,0.7232,0.00,3.00,0.0407,0.0467,0.6737,0.7364,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219234,-1.8318,-0.9752,-0.8020,3.00,-0.1907,1.2147,9.7293,3.00,0.0649,0.2744,0.3867,3.00,-1.1941,0.7673,8.5673,3.00,30.1950,-4.6848,-47.9216,3.00,269.7430,0.0396,0.0476,0.6908,0.7204,0.00,3.00,0.0390,0.0492,0.6766,0.7337,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219253,-1.0830,-0.4540,-1.2135,3.00,-0.1104,1.2151,9.7305,3.00,0.0044,-0.3914,0.2987,3.00,-0.7739,0.5722,8.6307,3.00,30.4634,-4.6848,-47.7874,3.00,267.0157,0.0378,0.0501,0.6939,0.7173,0.00,3.00,0.0416,0.0464,0.6799,0.7306,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219273,-0.8059,-0.6241,-1.1476,3.00,0.0319,1.1908,9.7340,3.00,-0.1104,-0.6987,0.2645,3.00,-0.3453,0.1125,9.2807,3.00,30.6342,-4.6360,-47.7142,3.00,262.0172,0.0406,0.0473,0.6959,0.7154,0.00,3.00,0.0455,0.0404,0.6822,0.7286,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219292,-0.5015,-1.0309,-0.4996,3.00,0.1555,1.1386,9.7391,3.00,-0.2338,-0.5942,0.2969,3.00,0.2388,0.1173,9.2304,3.00,30.7562,-4.5994,-47.6288,3.00,262.8625,0.0446,0.0414,0.6977,0.7138,0.00,3.00,0.0478,0.0341,0.6839,0.7272,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219311,-0.5015,-1.0309,-0.4996,3.00,0.1555,1.1386,9.7391,3.00,-0.2338,-0.5942,0.2969,3.00,0.2388,0.1173,9.2304,3.00,30.8294,-4.6604,-47.5800,3.00,262.7699,0.0446,0.0414,0.6977,0.7138,0.00,3.00,0.0478,0.0341,0.6839,0.7272,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219332,0.5919,-0.6391,-0.6338,3.00,0.2791,0.9124,9.7601,3.00,-0.6388,-0.1636,0.1326,3.00,0.9463,0.3100,9.6746,3.00,30.7684,-4.6726,-47.6410,3.00,264.7270,0.0465,0.0288,0.7021,0.7100,0.00,3.00,0.0436,0.0217,0.6879,0.7242,3.00,116.331547,39.951157,1.2500,258.9000,1649405218000,0.0
1649405219351,0.6733,-0.4796,-0.1306,3.00,0.2720,0.7869,9.7712,3.00,-0.6119,0.0576,0.0593,3.00,0.3896,0.0407,9.9798,3.00,30.6098,-4.6726,-47.8240,3.00,262.1354,0.0431,0.0227,0.7034,0.7091,0.00,3.00,0.0387,0.0176,0.6888,0.7237,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219371,0.1654,-0.6728,0.1669,3.00,0.2235,0.7109,9.7783,3.00,-0.3566,0.2585,0.1729,3.00,-0.3825,-0.1329,9.5668,3.00,30.3536,-4.5506,-47.9704,3.00,259.5662,0.0383,0.0185,0.7041,0.7088,0.00,3.00,0.0341,0.0168,0.6892,0.7235,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219390,0.1654,-0.6728,0.1669,3.00,0.2235,0.7109,9.7783,3.00,-0.0328,0.3581,0.4441,3.00,-0.3825,-0.1329,9.5668,3.00,30.1218,-4.4408,-48.0436,3.00,259.6955,0.0383,0.0185,0.7041,0.7088,0.00,3.00,0.0341,0.0168,0.6892,0.7235,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219409,-0.5382,-0.8338,-0.2467,3.00,0.1552,0.6986,9.7805,3.00,-0.0328,0.3581,0.4441,3.00,-0.5740,0.2071,7.9472,3.00,29.9632,-4.3188,-48.1534,3.00,263.4923,0.0337,0.0175,0.7058,0.7074,0.00,3.00,0.0312,0.0189,0.6905,0.7224,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219429,-0.6882,-0.5092,-1.8562,3.00,0.1139,0.7145,9.7799,3.00,0.0973,0.2341,0.6316,3.00,0.0964,0.9983,6.7992,3.00,29.9388,-4.2456,-48.1412,3.00,275.0953,0.0307,0.0197,0.7094,0.7039,0.00,3.00,0.0303,0.0211,0.6939,0.7192,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219448,-0.0230,0.2534,-2.9871,3.00,0.1192,0.7443,9.7776,3.00,0.1431,0.0179,0.5907,3.00,0.5548,1.5753,6.8232,3.00,29.8900,-4.2090,-48.2144,3.00,280.3124,0.0297,0.0220,0.7141,0.6991,0.00,3.00,0.0314,0.0222,0.6986,0.7145,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219469,0.3858,0.7841,-2.9443,3.00,0.1691,0.7916,9.7732,3.00,0.2164,-0.2020,0.4514,3.00,0.3430,1.5693,7.1835,3.00,29.8656,-4.1724,-48.1900,3.00,280.3746,0.0308,0.0231,0.7181,0.6949,0.00,3.00,0.0348,0.0223,0.7029,0.7101,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219488,0.0976,0.7284,-2.5657,3.00,0.2458,0.8425,9.7673,3.00,0.2378,-0.3456,0.3885,3.00,-0.1526,1.3539,7.4373,3.00,29.8046,-4.3310,-48.2022,3.00,278.8344,0.0342,0.0232,0.7209,0.6918,0.00,3.00,0.0393,0.0215,0.7060,0.7067,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219508,-0.5109,0.4703,-2.2932,3.00,0.3593,0.8862,9.7599,3.00,0.2121,-0.5435,0.3720,3.00,-0.2807,1.1827,8.3770,3.00,29.6704,-4.6360,-48.2022,3.00,274.6474,0.0387,0.0225,0.7231,0.6893,0.00,3.00,0.0449,0.0192,0.7087,0.7038,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219528,-0.8037,0.2447,-1.3342,3.00,0.5249,0.9415,9.7472,3.00,0.2812,-0.8135,0.3274,3.00,0.1586,0.7960,10.3198,3.00,29.3532,-5.0264,-48.3120,3.00,267.4665,0.0444,0.0202,0.7252,0.6868,0.00,3.00,0.0528,0.0154,0.7111,0.7010,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219548,-0.5481,-0.2281,0.6262,3.00,0.7092,1.0276,9.7268,3.00,0.4534,-0.9100,0.2523,3.00,0.8505,0.5435,11.5934,3.00,28.8896,-5.5144,-48.5560,3.00,264.0982,0.0525,0.0166,0.7269,0.6845,0.00,3.00,0.0626,0.0121,0.7128,0.6985,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219568,-0.0006,-0.5927,1.9147,3.00,0.8532,1.1390,9.7028,3.00,0.5896,-0.7085,0.1497,3.00,1.3724,0.4501,11.7299,3.00,28.3650,-6.0756,-48.7512,3.00,262.6702,0.0623,0.0135,0.7281,0.6825,0.00,3.00,0.0719,0.0112,0.7138,0.6965,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219588,0.4844,-0.7685,2.0544,3.00,0.8894,1.2204,9.6897,3.00,0.4394,-0.1666,0.0593,3.00,1.3521,0.7470,10.6106,3.00,27.8526,-6.5392,-48.9708,3.00,264.2851,0.0716,0.0128,0.7288,0.6809,0.00,3.00,0.0761,0.0130,0.7144,0.6955,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219608,0.5530,-0.4630,0.9218,3.00,0.7999,1.2112,9.6986,3.00,-0.0334,0.4577,-0.0250,3.00,1.3233,1.2557,10.2683,3.00,27.5476,-6.9784,-49.0440,3.00,267.4518,0.0758,0.0146,0.7293,0.6799,0.00,3.00,0.0725,0.0159,0.7150,0.6952,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219627,0.6945,0.1230,0.5545,3.00,0.6293,1.1335,9.7206,3.00,-0.4049,0.8474,-0.1973,3.00,1.2850,1.5574,10.8560,3.00,27.3280,-7.2346,-49.1416,3.00,268.7249,0.0721,0.0174,0.7296,0.6798,0.00,3.00,0.0634,0.0191,0.7155,0.6955,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219647,0.8437,0.5170,1.1155,3.00,0.4413,1.0404,9.7413,3.00,-0.4959,0.9171,-0.3793,3.00,0.9008,1.6352,10.5975,3.00,27.3402,-7.3444,-49.1172,3.00,269.6825,0.0630,0.0203,0.7289,0.6814,0.00,3.00,0.0532,0.0223,0.7147,0.6971,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219667,0.5924,0.7048,0.8361,3.00,0.3082,0.9300,9.7576,3.00,-0.5863,0.6245,-0.5327,3.00,0.7021,2.1284,9.7739,3.00,27.4256,-7.2956,-49.0562,3.00,275.2545,0.0528,0.0232,0.7268,0.6844,0.00,3.00,0.0445,0.0229,0.7127,0.6997,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219687,0.4101,1.3500,-0.0018,3.00,0.2919,0.7780,9.7714,3.00,-0.8147,0.0203,-0.8204,3.00,1.0265,2.0446,10.5759,3.00,27.6818,-7.0882,-49.0684,3.00,273.1239,0.0441,0.0235,0.7233,0.6887,0.00,3.00,0.0385,0.0177,0.7095,0.7035,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219707,0.6870,1.4232,0.7859,3.00,0.3391,0.6207,9.7811,3.00,-0.8502,-0.2937,-1.0580,3.00,0.4555,0.6237,13.0730,3.00,28.0600,-6.5026,-48.9464,3.00,261.9406,0.0383,0.0181,0.7173,0.6955,0.00,3.00,0.0347,0.0100,0.7037,0.7096,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219726,0.1229,0.0957,3.2608,3.00,0.3318,0.5266,9.7869,3.00,-0.4983,-0.0170,-0.9242,3.00,-0.5596,-0.5770,13.8235,3.00,28.5114,-5.8316,-48.8610,3.00,253.3892,0.0346,0.0103,0.7094,0.7039,0.00,3.00,0.0311,0.0065,0.6957,0.7177,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219746,-0.7840,-1.0865,3.9877,3.00,0.2234,0.5072,9.7910,3.00,-0.0780,0.4925,-0.4624,3.00,-1.0456,-0.8164,12.2686,3.00,28.9872,-5.0996,-48.7146,3.00,251.1204,0.0310,0.0069,0.7029,0.7106,0.00,3.00,0.0266,0.0096,0.6886,0.7246,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219765,-1.1244,-1.3528,2.4202,3.00,0.0783,0.5333,9.7918,3.00,0.1657,0.6923,-0.0043,3.00,-0.2663,-0.2622,10.0002,3.00,29.4020,-4.3554,-48.6292,3.00,258.6342,0.0264,0.0100,0.7001,0.7135,0.00,3.00,0.0225,0.0157,0.6852,0.7279,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219784,-0.2693,-0.8346,0.1530,3.00,0.0029,0.5691,9.7901,3.00,0.1993,0.3777,0.1790,3.00,0.9918,0.5614,8.8486,3.00,29.7436,-3.7942,-48.4950,3.00,268.4230,0.0222,0.0162,0.7007,0.7130,0.00,3.00,0.0212,0.0198,0.6853,0.7277,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219804,0.9343,-0.0521,-0.9910,3.00,0.0572,0.6103,9.7875,3.00,0.2042,-0.2466,-0.0061,3.00,1.7770,1.0474,9.1083,3.00,29.8900,-3.3184,-48.4584,3.00,272.0688,0.0208,0.0203,0.7023,0.7113,0.00,3.00,0.0246,0.0193,0.6868,0.7261,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219823,0.9343,-0.0521,-0.9910,3.00,0.0572,0.6103,9.7875,3.00,0.2042,-0.2466,-0.0061,3.00,1.7770,1.0474,9.1083,3.00,29.8900,-3.3184,-48.4584,3.00,272.0688,0.0208,0.0203,0.7023,0.7113,0.00,3.00,0.0246,0.0193,0.6868,0.7261,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219843,1.5797,0.3808,-0.7226,3.00,0.1964,0.6633,9.7822,3.00,0.1846,-0.5545,-0.4997,3.00,1.7184,0.7015,9.7715,3.00,29.9266,-2.6596,-48.3730,3.00,270.5169,0.0242,0.0198,0.7021,0.7114,0.00,3.00,0.0315,0.0160,0.6867,0.7260,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219862,1.4090,-0.0050,-0.0537,3.00,0.3079,0.7030,9.7766,3.00,0.1846,-0.5545,-0.4997,3.00,0.8206,0.1975,9.8541,3.00,29.9632,-2.6108,-48.3608,3.00,267.1312,0.0312,0.0165,0.6994,0.7138,0.00,3.00,0.0369,0.0131,0.6841,0.7284,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219882,0.5009,-0.5175,0.0298,3.00,0.3181,0.7114,9.7756,3.00,0.0405,-0.0707,-0.4404,3.00,-0.0257,-0.1796,9.7512,3.00,30.0242,-2.5498,-48.2144,3.00,263.4391,0.0367,0.0137,0.6955,0.7174,0.00,3.00,0.0376,0.0128,0.6801,0.7321,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219901,-0.2731,-0.8874,-0.0751,3.00,0.2462,0.7044,9.7782,3.00,-0.0206,0.3337,-0.2413,3.00,-0.5153,-0.0407,9.1945,3.00,30.0364,-2.5742,-48.1534,3.00,264.1551,0.0374,0.0135,0.6924,0.7204,0.00,3.00,0.0350,0.0151,0.6767,0.7353,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219920,-0.6797,-0.7616,-0.6290,3.00,0.1637,0.7177,9.7790,3.00,0.0826,0.3905,-0.0470,3.00,-0.1790,0.3112,8.7385,3.00,30.0242,-2.6230,-48.1534,3.00,268.2516,0.0346,0.0158,0.6911,0.7217,0.00,3.00,0.0326,0.0186,0.6749,0.7369,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219940,-0.2917,-0.4690,-1.0756,3.00,0.1123,0.7772,9.7752,3.00,0.3056,0.2494,0.0092,3.00,0.5225,0.8942,8.2273,3.00,30.0242,-2.6230,-48.1534,3.00,274.1046,0.0322,0.0193,0.6911,0.7218,0.00,3.00,0.0331,0.0225,0.6746,0.7371,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219959,0.4403,0.0215,-1.5714,3.00,0.0820,0.8699,9.7676,3.00,0.4577,0.1602,-0.0226,3.00,0.4303,1.0414,7.1979,3.00,30.0120,-2.6718,-48.2266,3.00,276.9128,0.0326,0.0233,0.6913,0.7214,0.00,3.00,0.0356,0.0269,0.6746,0.7368,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219979,0.3694,0.0819,-2.5800,3.00,0.0609,0.9577,9.7596,3.00,0.4290,0.1156,0.0104,3.00,0.3190,1.1863,6.4078,3.00,30.0852,-2.7572,-48.2266,3.00,280.0913,0.0350,0.0277,0.6911,0.7214,0.00,3.00,0.0382,0.0307,0.6744,0.7367,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405219999,0.2614,0.1635,-3.3469,3.00,0.0576,1.0226,9.7530,3.00,0.3111,0.0270,0.0385,3.00,0.5991,1.5633,6.5503,3.00,30.1706,-2.8792,-48.1778,3.00,282.5377,0.0375,0.0316,0.6909,0.7213,0.00,3.00,0.0405,0.0331,0.6745,0.7364,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220018,0.5110,0.4870,-3.1828,3.00,0.0883,1.0779,9.7468,3.00,0.2549,-0.1422,-0.0244,3.00,0.8134,1.7022,7.1356,3.00,30.3658,-3.0134,-48.0680,3.00,281.5668,0.0397,0.0340,0.6910,0.7210,0.00,3.00,0.0436,0.0339,0.6748,0.7359,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220037,0.6538,0.5744,-2.5781,3.00,0.1600,1.1308,9.7399,3.00,0.2408,-0.3554,-0.1301,3.00,0.6326,1.6388,8.0645,3.00,30.4878,-3.2574,-47.9582,3.00,279.6845,0.0429,0.0348,0.6905,0.7213,0.00,3.00,0.0481,0.0330,0.6745,0.7359,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220057,0.3740,0.4548,-1.6325,3.00,0.2596,1.1881,9.7310,3.00,0.2665,-0.5069,-0.1668,3.00,0.2975,1.5167,8.7432,3.00,30.4756,-3.5380,-47.9948,3.00,278.0362,0.0474,0.0339,0.6890,0.7224,0.00,3.00,0.0537,0.0312,0.6733,0.7368,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220076,-0.0433,0.2857,-0.9408,3.00,0.3421,1.2359,9.7224,3.00,0.2256,-0.4268,-0.1093,3.00,0.2137,1.6124,8.9384,3.00,30.3780,-3.7820,-48.0802,3.00,278.4458,0.0531,0.0322,0.6873,0.7237,0.00,3.00,0.0585,0.0296,0.6717,0.7380,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220096,-0.1520,0.3748,-0.7405,3.00,0.3672,1.2430,9.7206,3.00,0.0221,-0.1348,-0.0464,3.00,0.4124,1.8865,9.4327,3.00,30.1706,-4.0260,-48.1046,3.00,279.1793,0.0579,0.0307,0.6861,0.7246,0.00,3.00,0.0596,0.0288,0.6705,0.7389,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220115,0.0847,0.6772,-0.2502,3.00,0.3291,1.2147,9.7256,3.00,-0.1599,0.1907,-0.0177,3.00,0.2221,1.8375,10.6849,3.00,30.0120,-4.1968,-48.1290,3.00,277.1906,0.0590,0.0300,0.6855,0.7251,0.00,3.00,0.0573,0.0292,0.6701,0.7395,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220135,-0.0317,0.6432,0.9925,3.00,0.2547,1.1989,9.7298,3.00,-0.0890,0.3819,0.0916,3.00,-0.1861,1.6268,11.6030,3.00,29.8778,-4.3310,-48.1534,3.00,274.8351,0.0567,0.0304,0.6853,0.7254,0.00,3.00,0.0541,0.0315,0.6700,0.7397,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220154,-0.3637,0.4101,1.9019,3.00,0.1781,1.2202,9.7288,3.00,0.1077,0.4045,0.2566,3.00,-0.2161,1.9931,10.9925,3.00,29.8168,-4.4286,-48.2022,3.00,278.5572,0.0534,0.0327,0.6862,0.7247,0.00,3.00,0.0523,0.0352,0.6708,0.7390,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220173,-0.3637,0.4101,1.9019,3.00,0.1781,1.2202,9.7288,3.00,0.1345,0.2830,0.3250,3.00,-0.0209,2.4312,10.0241,3.00,29.7802,-4.5262,-48.2144,3.00,283.2347,0.0534,0.0327,0.6862,0.7247,0.00,3.00,0.0523,0.0352,0.6708,0.7390,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220193,-0.3437,0.7468,1.2874,3.00,0.1279,1.2490,9.7259,3.00,-0.1312,0.0417,0.2431,3.00,-0.0209,2.4312,10.0241,3.00,29.7436,-4.6116,-48.2388,3.00,283.1089,0.0514,0.0364,0.6882,0.7227,0.00,3.00,0.0515,0.0382,0.6729,0.7369,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220213,-0.1457,1.2057,0.3140,3.00,0.2071,1.1053,9.7420,3.00,-0.6571,-0.4140,-0.0837,3.00,0.4339,2.7700,9.1048,3.00,29.7924,-4.5262,-48.2510,3.00,286.1299,0.0506,0.0394,0.6906,0.7204,0.00,3.00,0.0505,0.0378,0.6757,0.7344,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220233,0.2272,1.6670,-0.6165,3.00,0.2071,1.1053,9.7420,3.00,-0.6571,-0.4140,-0.0837,3.00,1.1617,2.3905,11.1373,3.00,29.8046,-4.4286,-48.2388,3.00,278.2766,0.0496,0.0389,0.6921,0.7191,0.00,3.00,0.0486,0.0306,0.6781,0.7327,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220253,0.8330,1.4402,1.3955,3.00,0.3292,0.9516,9.7548,3.00,-0.8129,-0.6400,-0.4838,3.00,0.7176,0.7685,15.2528,3.00,29.8412,-4.2212,-48.2510,3.00,266.6747,0.0481,0.0314,0.6910,0.7206,0.00,3.00,0.0471,0.0206,0.6776,0.7337,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220273,0.3630,-0.1224,5.4787,3.00,0.3541,0.8896,9.7598,3.00,-0.3096,-0.1623,-0.4533,3.00,-1.1354,-1.1180,15.9938,3.00,29.8534,-4.0016,-48.2998,3.00,254.1363,0.0468,0.0212,0.6869,0.7249,0.00,3.00,0.0457,0.0173,0.6734,0.7377,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220293,-1.3634,-2.0193,6.1869,3.00,0.2269,0.8972,9.7629,3.00,0.1052,0.6080,0.1289,3.00,-2.2403,-0.7841,12.4218,3.00,29.9876,-3.7820,-48.2144,3.00,251.4131,0.0455,0.0179,0.6838,0.7281,0.00,3.00,0.0418,0.0221,0.6695,0.7413,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220312,-2.3025,-1.6773,2.5995,3.00,0.0619,0.8881,9.7662,3.00,0.0099,0.8144,0.5443,3.00,-1.2120,0.4070,9.8757,3.00,30.1096,-3.5624,-48.1168,3.00,266.5281,0.0413,0.0230,0.6858,0.7263,0.00,3.00,0.0357,0.0281,0.6707,0.7403,3.00,116.331534,39.951153,1.2500,256.0000,1649405219000,0.0
1649405220331,-1.1696,-0.4503,0.0500,3.00,-0.0422,0.8524,9.7694,3.00,-0.1660,0.5377,0.5406,3.00,-0.0844,1.0582,9.6650,3.00,30.2072,-3.4160,-48.0436,3.00,273.5761,0.0349,0.0291,0.6906,0.7218,0.00,3.00,0.0306,0.0310,0.6753,0.7362,3.00,116.331520,39.951149,1.2200,252.7000,1649405220000,0.0
1649405220351,-0.0214,0.2287,-0.1623,3.00,-0.0626,0.8248,9.7717,3.00,-0.1458,0.1315,0.3549,3.00,0.0425,0.8667,9.3107,3.00,30.3414,-3.1598,-47.9948,3.00,272.4155,0.0298,0.0318,0.6950,0.7177,0.00,3.00,0.0287,0.0310,0.6798,0.7322,3.00,116.331520,39.951149,1.2200,252.7000,1649405220000,0.0
1649405220370,0.0479,0.0589,-0.5160,3.00,-0.0054,0.8035,9.7737,3.00,-0.1098,-0.2595,0.2902,3.00,0.0162,0.6536,9.1598,3.00,30.4634,-3.0866,-47.9338,3.00,270.6170,0.0279,0.0317,0.6976,0.7153,0.00,3.00,0.0298,0.0282,0.6826,0.7296,3.00,116.331520,39.951149,1.2200,252.7000,1649405220000,0.0
1649405220389,-0.0767,-0.1295,-0.6650,3.00,0.0924,0.7792,9.7752,3.00,-0.1177,-0.4641,0.2999,3.00,0.8038,0.8643,9.4711,3.00,30.5488,-3.0622,-47.8606,3.00,271.7188,0.0291,0.0289,0.6997,0.7133,0.00,3.00,0.0322,0.0238,0.6848,0.7276,3.00,116.331520,39.951149,1.2200,252.7000,1649405220000,0.0
